Period,Tick,NLV
1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0
1,7,0
1,8,0
1,9,0
1,10,0
1,11,0
1,12,0
1,13,0
1,14,0
1,15,0
1,16,0
1,17,0
1,18,0
1,19,0
1,20,0
1,21,0
1,22,0
1,23,0
1,24,0
1,25,0
1,26,0
1,27,0
1,28,16800
1,29,148.4
1,30,148.4
1,31,148.4
1,32,218.2
1,33,532.3
1,34,-942.8
1,35,-4638.8
1,36,-4638.8
1,37,-4638.8
1,38,-6906.8
1,39,-8998.9
1,40,-8998.9
1,41,-8998.9
1,42,-8998.9
1,43,-9487.1
1,44,-9487.1
1,45,-10219.4
1,46,-10219.4
1,47,-10219.4
1,48,-10219.4
1,49,-10219.4
1,50,-10463.5
1,51,-10463.5
1,52,-10707.6
1,53,-10951.7
1,54,-12373.6
1,55,-12373.6
1,56,-12373.6
1,57,-12373.6
1,58,-12373.6
1,59,-12373.6
1,60,-12373.6
1,61,-12373.6
1,62,-12373.6
1,63,-12373.6
1,64,-12373.6
1,65,-12373.6
1,66,-12373.6
1,67,-12373.6
1,68,-12373.6
1,69,-12373.6
1,70,-12373.6
1,71,-12373.6
1,72,-12373.6
1,73,-12373.6
1,74,-12373.6
1,75,-12373.6
1,76,-12373.6
1,77,-12373.6
1,78,-12373.6
1,79,-12373.6
1,80,-12373.6
1,81,1426.4
1,82,-3888.6
1,83,-4742.8
1,84,-4880.4
1,85,-4880.4
1,86,-4880.4
1,87,-4914.8
1,88,-4811.6
1,89,-4811.6
1,90,-4674
1,91,-4674
1,92,-4811.6
1,93,-4674
1,94,-4674
1,95,-4674
1,96,-4674
1,97,-4674
1,98,-4674
1,99,-4674
1,100,-4674
1,101,-4674
1,102,-4674
1,103,-4674
1,104,-4674
1,105,-4674
1,106,-4674
1,107,-4674
1,108,-4674
1,109,-4674
1,110,-4674
1,111,-4674
1,112,-4674
1,113,-4674
1,114,-4674
1,115,-4674
1,116,-4674
1,117,-4674
1,118,-4674
1,119,-4674
1,120,-4674
1,121,-4674
1,122,-4674
1,123,-4674
1,124,-4674
1,125,-4674
1,126,-4674
1,127,-4674
1,128,-4674
1,129,-4674
1,130,-4674
1,131,-4674
1,132,-4674
1,133,-4674
1,134,-4674
1,135,-4674
1,136,-4674
1,137,-4674
1,138,-4674
1,139,-4674
1,140,8726
1,141,-1355.2
1,142,-3453
1,143,-3572
1,144,-3572
1,145,-3572
1,146,-3572
1,147,-3572
1,148,-3572
1,149,-3572
1,150,-3572
1,151,-3572
1,152,-3572
1,153,-3572
1,154,-3572
1,155,-3572
1,156,-3572
1,157,-3572
1,158,-3572
1,159,-3572
1,160,-3572
1,161,-3572
1,162,-3572
1,163,-3572
1,164,-3572
1,165,-3572
1,166,-3572
1,167,-3572
1,168,-3572
1,169,-3572
1,170,-3572
1,171,-3572
1,172,-3572
1,173,-3572
1,174,-3572
1,175,-3572
1,176,-3572
1,177,-3572
1,178,-3572
1,179,-3572
1,180,-3572
1,181,-3572
1,182,-3572
1,183,-3572
1,184,-3572
1,185,-3572
1,186,-3572
1,187,-3572
1,188,-3572
1,189,-3572
1,190,-3572
1,191,-3572
1,192,-3572
1,193,-3572
1,194,-3572
1,195,-3572
1,196,-3572
1,197,-3572
1,198,-3572
1,199,-3572
1,200,-3572
1,201,-3572
1,202,-3572
1,203,-3572
1,204,-3572
1,205,-3572
1,206,-3572
1,207,-3572
1,208,-3572
1,209,-3572
1,210,-3572
1,211,-3572
1,212,-3572
1,213,-3572
1,214,-3572
1,215,-3572
1,216,-3572
1,217,-3572
1,218,-3572
1,219,-3572
1,220,-3572
1,221,-3572
1,222,-3572
1,223,-3572
1,224,-3572
1,225,-3572
1,226,-3572
1,227,-3572
1,228,-3572
1,229,-3572
1,230,-3572
1,231,-3572
1,232,-3572
1,233,-3572
1,234,-3572
1,235,-3572
1,236,-3572
1,237,-3572
1,238,-3572
1,239,-3572
1,240,-3572
1,241,-3572
1,242,-3572
1,243,-3572
1,244,-3572
1,245,-3572
1,246,-3572
1,247,-3572
1,248,-3572
1,249,-3572
1,250,-3572
1,251,-3572
1,252,-3572
1,253,-3572
1,254,-3572
1,255,-3572
1,256,-3572
1,257,-3572
1,258,-3572
1,259,-3572
1,260,-3572
1,261,-3572
1,262,-3572
1,263,-3572
1,264,-3572
1,265,-3572
1,266,-3572
1,267,-3572
1,268,-3572
1,269,-3572
1,270,-3572
1,271,16028
1,272,9804.4
1,273,10258.1
1,274,10498.02
1,275,10244.26
1,276,10232.5
1,277,10232.5
1,278,10232.5
1,279,10232.5
1,280,10232.5
1,281,10232.5
1,282,10232.5
1,283,10232.5
1,284,10232.5
1,285,10232.5
1,286,10232.5
1,287,10232.5
1,288,10232.5
1,289,10232.5
1,290,10232.5
1,291,10232.5
1,292,10232.5
1,293,10232.5
1,294,10232.5
1,295,10232.5
1,296,10232.5
1,297,10232.5
1,298,10232.5
1,299,10232.5
1,300,10232.5
