Period,Tick,NLV
1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0
1,7,0
1,8,0
1,9,0
1,10,0
1,11,0
1,12,0
1,13,0
1,14,0
1,15,0
1,16,0
1,17,0
1,18,0
1,19,0
1,20,0
1,21,0
1,22,0
1,23,0
1,24,19500
1,25,14633
1,26,12354
1,27,12354
1,28,12354
1,29,12354
1,30,12354
1,31,12354
1,32,12354
1,33,12354
1,34,12354
1,35,12354
1,36,12354
1,37,12354
1,38,12354
1,39,12354
1,40,12354
1,41,12354
1,42,12354
1,43,12354
1,44,12354
1,45,12354
1,46,12354
1,47,12354
1,48,12354
1,49,12354
1,50,12354
1,51,12354
1,52,12354
1,53,12354
1,54,12354
1,55,12354
1,56,12354
1,57,12354
1,58,12354
1,59,12354
1,60,12354
1,61,12354
1,62,12354
1,63,12354
1,64,12354
1,65,12354
1,66,12354
1,67,12354
1,68,12354
1,69,12354
1,70,12354
1,71,12354
1,72,12354
1,73,12354
1,74,12354
1,75,12354
1,76,12354
1,77,12354
1,78,12354
1,79,12354
1,80,12354
1,81,12354
1,82,29374
1,83,23339
1,84,4327
1,85,4327
1,86,4327
1,87,4327
1,88,4327
1,89,4327
1,90,4327
1,91,4327
1,92,4327
1,93,4327
1,94,4327
1,95,4327
1,96,4327
1,97,4327
1,98,4327
1,99,4327
1,100,4327
1,101,4327
1,102,4327
1,103,4327
1,104,4327
1,105,4327
1,106,4327
1,107,4327
1,108,4327
1,109,4327
1,110,4327
1,111,4327
1,112,4327
1,113,4327
1,114,4327
1,115,4327
1,116,4327
1,117,4327
1,118,4327
1,119,4327
1,120,4327
1,121,4327
1,122,4327
1,123,4327
1,124,4327
1,125,4327
1,126,4327
1,127,4327
1,128,4327
1,129,4327
1,130,4327
1,131,4327
1,132,4327
1,133,4327
1,134,4327
1,135,4327
1,136,4327
1,137,4327
1,138,4327
1,139,4327
1,140,4327
1,141,4327
1,142,4327
1,143,4327
1,144,4327
1,145,4327
1,146,4327
1,147,4327
1,148,4327
1,149,4327
1,150,4327
1,151,4327
1,152,4327
1,153,4327
1,154,4327
1,155,4327
1,156,4327
1,157,4327
1,158,4327
1,159,4327
1,160,4327
1,161,4327
1,162,4327
1,163,4327
1,164,4327
1,165,4327
1,166,4327
1,167,4327
1,168,4327
1,169,4327
1,170,4327
1,171,4327
1,172,4327
1,173,4327
1,174,4327
1,175,4327
1,176,4327
1,177,4327
1,178,4327
1,179,4327
1,180,4327
1,181,4327
1,182,4327
1,183,4327
1,184,4327
1,185,4327
1,186,4327
1,187,4327
1,188,4327
1,189,4327
1,190,4327
1,191,4327
1,192,4327
1,193,4327
1,194,4327
1,195,4327
1,196,4327
1,197,4327
1,198,4327
1,199,4327
1,200,29077
1,201,8353
1,202,8353
1,203,8353
1,204,8353
1,205,8353
1,206,8353
1,207,8353
1,208,8353
1,209,8353
1,210,8353
1,211,8353
1,212,8353
1,213,8353
1,214,8353
1,215,8353
1,216,8353
1,217,8353
1,218,8353
1,219,8353
1,220,8353
1,221,8353
1,222,8353
1,223,8353
1,224,8353
1,225,8353
1,226,8353
1,227,8353
1,228,8353
1,229,8353
1,230,8353
1,231,8353
1,232,8353
1,233,8353
1,234,8353
1,235,8353
1,236,8353
1,237,8353
1,238,8353
1,239,8353
1,240,8353
1,241,8353
1,242,8353
1,243,8353
1,244,8353
1,245,8353
1,246,8353
1,247,8353
1,248,8353
1,249,8353
1,250,8353
1,251,8353
1,252,8353
1,253,8353
1,254,8353
1,255,8353
1,256,8353
1,257,8353
1,258,8353
1,259,8353
1,260,8353
1,261,8353
1,262,8353
1,263,8353
1,264,8353
1,265,8353
1,266,8353
1,267,8353
1,268,8353
1,269,8353
1,270,8353
1,271,8353
1,272,8353
1,273,8353
1,274,8353
1,275,8353
1,276,8353
1,277,8353
1,278,8353
1,279,8353
1,280,8353
1,281,8353
1,282,8353
1,283,8353
1,284,8353
1,285,8353
1,286,8353
1,287,8353
1,288,8353
1,289,8353
1,290,8353
1,291,8353
1,292,8353
1,293,8353
1,294,8353
1,295,8353
1,296,8353
1,297,8353
1,298,8353
1,299,8353
1,300,8353
