Period,Tick,NLV
1,1,0
1,2,0
1,3,0
1,4,0
1,5,0
1,6,0
1,7,0
1,8,0
1,9,0
1,10,0
1,11,0
1,12,0
1,13,0
1,14,0
1,15,0
1,16,0
1,17,0
1,18,0
1,19,0
1,20,0
1,21,0
1,22,0
1,23,0
1,24,0
1,25,0
1,26,0
1,27,0
1,28,0
1,29,0
1,30,14070
1,31,7146.8
1,32,7480.8
1,33,7146.8
1,34,7080
1,35,7080
1,36,7046.6
1,37,7080
1,38,7080
1,39,7080
1,40,7080
1,41,7080
1,42,6846.2
1,43,6779.4
1,44,6812.8
1,45,6812.8
1,46,6779.4
1,47,6779.4
1,48,6779.4
1,49,6779.4
1,50,6846.2
1,51,6812.8
1,52,6812.8
1,53,6812.8
1,54,6812.8
1,55,6812.8
1,56,6812.8
1,57,6812.8
1,58,6812.8
1,59,6812.8
1,60,6812.8
1,61,6812.8
1,62,6812.8
1,63,6812.8
1,64,6812.8
1,65,6812.8
1,66,6812.8
1,67,6812.8
1,68,6812.8
1,69,6812.8
1,70,6812.8
1,71,6812.8
1,72,6812.8
1,73,6812.8
1,74,6812.8
1,75,6812.8
1,76,6812.8
1,77,6812.8
1,78,6812.8
1,79,6812.8
1,80,6812.8
1,81,6812.8
1,82,6812.8
1,83,6812.8
1,84,6812.8
1,85,6812.8
1,86,6812.8
1,87,6812.8
1,88,6812.8
1,89,6812.8
1,90,6812.8
1,91,6812.8
1,92,6812.8
1,93,6812.8
1,94,6812.8
1,95,6812.8
1,96,6812.8
1,97,6812.8
1,98,6812.8
1,99,6812.8
1,100,6812.8
1,101,6812.8
1,102,6812.8
1,103,6812.8
1,104,6812.8
1,105,6812.8
1,106,6812.8
1,107,6812.8
1,108,6812.8
1,109,6812.8
1,110,6812.8
1,111,6812.8
1,112,6812.8
1,113,6812.8
1,114,6812.8
1,115,6812.8
1,116,6812.8
1,117,6812.8
1,118,6812.8
1,119,6812.8
1,120,6812.8
1,121,6812.8
1,122,6812.8
1,123,6812.8
1,124,6812.8
1,125,6812.8
1,126,6812.8
1,127,6812.8
1,128,6812.8
1,129,6812.8
1,130,6812.8
1,131,6812.8
1,132,6812.8
1,133,6812.8
1,134,6812.8
1,135,6812.8
1,136,6812.8
1,137,6812.8
1,138,6812.8
1,139,6812.8
1,140,6812.8
1,141,6812.8
1,142,21512.8
1,143,16812.7
1,144,15414.8
1,145,15263.8
1,146,15263.8
1,147,15263.8
1,148,15263.8
1,149,15263.8
1,150,15263.8
1,151,15263.8
1,152,15263.8
1,153,15263.8
1,154,15263.8
1,155,15263.8
1,156,15263.8
1,157,15263.8
1,158,15263.8
1,159,15263.8
1,160,15263.8
1,161,15263.8
1,162,15263.8
1,163,15263.8
1,164,15263.8
1,165,15263.8
1,166,15263.8
1,167,15263.8
1,168,15263.8
1,169,15263.8
1,170,15263.8
1,171,15263.8
1,172,15263.8
1,173,15263.8
1,174,15263.8
1,175,15263.8
1,176,15263.8
1,177,15263.8
1,178,15263.8
1,179,15263.8
1,180,15263.8
1,181,15263.8
1,182,15263.8
1,183,15263.8
1,184,15263.8
1,185,15263.8
1,186,15263.8
1,187,15263.8
1,188,15263.8
1,189,15263.8
1,190,15263.8
1,191,15263.8
1,192,15263.8
1,193,15263.8
1,194,15263.8
1,195,15263.8
1,196,15263.8
1,197,15263.8
1,198,29563.8
1,199,21598.8
1,200,21598.8
1,201,21598.8
1,202,21598.8
1,203,21598.8
1,204,21598.8
1,205,21598.8
1,206,21598.8
1,207,21598.8
1,208,21598.8
1,209,21598.8
1,210,21598.8
1,211,21598.8
1,212,21598.8
1,213,21598.8
1,214,21598.8
1,215,21598.8
1,216,21598.8
1,217,21598.8
1,218,21598.8
1,219,21598.8
1,220,21598.8
1,221,21598.8
1,222,21598.8
1,223,21598.8
1,224,21598.8
1,225,21598.8
1,226,21598.8
1,227,21598.8
1,228,21598.8
1,229,21598.8
1,230,21598.8
1,231,21598.8
1,232,21598.8
1,233,21598.8
1,234,21598.8
1,235,21598.8
1,236,21598.8
1,237,21598.8
1,238,21598.8
1,239,21598.8
1,240,21598.8
1,241,21598.8
1,242,21598.8
1,243,21598.8
1,244,21598.8
1,245,21598.8
1,246,21598.8
1,247,21598.8
1,248,21598.8
1,249,21598.8
1,250,21598.8
1,251,21598.8
1,252,21598.8
1,253,21598.8
1,254,21598.8
1,255,21598.8
1,256,21598.8
1,257,34018.8
1,258,26226.6
1,259,25985.8
1,260,25985.8
1,261,25985.8
1,262,25985.8
1,263,25985.8
1,264,25985.8
1,265,25985.8
1,266,25985.8
1,267,25985.8
1,268,25985.8
1,269,25985.8
1,270,25985.8
1,271,25985.8
1,272,25985.8
1,273,25985.8
1,274,25985.8
1,275,25985.8
1,276,25985.8
1,277,25985.8
1,278,25985.8
1,279,25985.8
1,280,25985.8
1,281,25985.8
1,282,25985.8
1,283,25985.8
1,284,25985.8
1,285,25985.8
1,286,25985.8
1,287,25985.8
1,288,25985.8
1,289,25985.8
1,290,25985.8
1,291,25985.8
1,292,25985.8
1,293,25985.8
1,294,25985.8
1,295,25985.8
1,296,25985.8
1,297,25985.8
1,298,25985.8
1,299,25985.8
1,300,25985.8
